Dataset,SubmissionDateTime,PublishTime,SettlementDate,Region,GspGroupId,ForecastDemand60,ForecastDemand100
RZDF,2025-11-25T09:00:00Z,2025-11-25T09:00:05Z,2025-11-26,South East,N/A,75,124
RZDF,2025-11-25T09:00:00Z,2025-11-25T09:00:05Z,2025-11-26,South West,N/A,48,80
RZDF,2025-11-25T09:00:00Z,2025-11-25T09:00:05Z,2025-11-26,Midlands,N/A,50,83
RZDF,2025-11-25T09:00:00Z,2025-11-25T09:00:05Z,2025-11-26,North East,N/A,33,54
RZDF,2025-11-25T09:00:00Z,2025-11-25T09:00:05Z,2025-11-26,North West,N/A,32,53
RZDF,2025-11-25T09:00:00Z,2025-11-25T09:00:05Z,2025-11-26,South Scotland,N/A,15,25
RZDF,2025-11-25T09:00:00Z,2025-11-25T09:00:05Z,2025-11-26,North Scotland,N/A,1,2
RZDF,2025-11-24T17:00:00Z,2025-11-24T17:00:06Z,2025-11-25,South East,N/A,77,129
RZDF,2025-11-24T17:00:00Z,2025-11-24T17:00:06Z,2025-11-25,South West,N/A,50,83
RZDF,2025-11-24T17:00:00Z,2025-11-24T17:00:06Z,2025-11-25,Midlands,N/A,51,85
RZDF,2025-11-24T17:00:00Z,2025-11-24T17:00:06Z,2025-11-25,North East,N/A,34,56
RZDF,2025-11-24T17:00:00Z,2025-11-24T17:00:06Z,2025-11-25,North West,N/A,33,55
RZDF,2025-11-24T17:00:00Z,2025-11-24T17:00:06Z,2025-11-25,South Scotland,N/A,16,26
RZDF,2025-11-24T17:00:00Z,2025-11-24T17:00:06Z,2025-11-25,North Scotland,N/A,1,2
RZDF,2025-11-24T11:45:00Z,2025-11-24T11:45:04Z,2025-11-25,South East,N/A,77,128
RZDF,2025-11-24T11:45:00Z,2025-11-24T11:45:04Z,2025-11-25,South West,N/A,49,82
RZDF,2025-11-24T11:45:00Z,2025-11-24T11:45:04Z,2025-11-25,Midlands,N/A,51,85
RZDF,2025-11-24T11:45:00Z,2025-11-24T11:45:04Z,2025-11-25,North East,N/A,34,56
RZDF,2025-11-24T11:45:00Z,2025-11-24T11:45:04Z,2025-11-25,North West,N/A,33,55
RZDF,2025-11-24T11:45:00Z,2025-11-24T11:45:04Z,2025-11-25,South Scotland,N/A,16,26
RZDF,2025-11-24T11:45:00Z,2025-11-24T11:45:04Z,2025-11-25,North Scotland,N/A,1,2
RZDF,2025-11-24T09:00:00Z,2025-11-24T09:00:05Z,2025-11-25,South East,N/A,77,129
RZDF,2025-11-24T09:00:00Z,2025-11-24T09:00:05Z,2025-11-25,South West,N/A,50,83
RZDF,2025-11-24T09:00:00Z,2025-11-24T09:00:05Z,2025-11-25,Midlands,N/A,51,86
RZDF,2025-11-24T09:00:00Z,2025-11-24T09:00:05Z,2025-11-25,North East,N/A,34,56
RZDF,2025-11-24T09:00:00Z,2025-11-24T09:00:05Z,2025-11-25,North West,N/A,33,55
RZDF,2025-11-24T09:00:00Z,2025-11-24T09:00:05Z,2025-11-25,South Scotland,N/A,16,26
RZDF,2025-11-24T09:00:00Z,2025-11-24T09:00:05Z,2025-11-25,North Scotland,N/A,1,2
RZDF,2025-11-23T17:00:00Z,2025-11-23T17:00:06Z,2025-11-24,South East,N/A,74,123
RZDF,2025-11-23T17:00:00Z,2025-11-23T17:00:06Z,2025-11-24,South West,N/A,48,79
RZDF,2025-11-23T17:00:00Z,2025-11-23T17:00:06Z,2025-11-24,Midlands,N/A,49,82
RZDF,2025-11-23T17:00:00Z,2025-11-23T17:00:06Z,2025-11-24,North East,N/A,32,54
RZDF,2025-11-23T17:00:00Z,2025-11-23T17:00:06Z,2025-11-24,North West,N/A,31,52
RZDF,2025-11-23T17:00:00Z,2025-11-23T17:00:06Z,2025-11-24,South Scotland,N/A,15,25
RZDF,2025-11-23T17:00:00Z,2025-11-23T17:00:06Z,2025-11-24,North Scotland,N/A,1,2
RZDF,2025-11-23T11:45:00Z,2025-11-23T11:45:05Z,2025-11-24,South East,N/A,74,123
RZDF,2025-11-23T11:45:00Z,2025-11-23T11:45:05Z,2025-11-24,South West,N/A,47,79
RZDF,2025-11-23T11:45:00Z,2025-11-23T11:45:05Z,2025-11-24,Midlands,N/A,49,82
RZDF,2025-11-23T11:45:00Z,2025-11-23T11:45:05Z,2025-11-24,North East,N/A,32,54
RZDF,2025-11-23T11:45:00Z,2025-11-23T11:45:05Z,2025-11-24,North West,N/A,31,52
RZDF,2025-11-23T11:45:00Z,2025-11-23T11:45:05Z,2025-11-24,South Scotland,N/A,15,25
RZDF,2025-11-23T11:45:00Z,2025-11-23T11:45:05Z,2025-11-24,North Scotland,N/A,1,2
RZDF,2025-11-23T09:00:00Z,2025-11-23T09:00:05Z,2025-11-24,South East,N/A,74,123
RZDF,2025-11-23T09:00:00Z,2025-11-23T09:00:05Z,2025-11-24,South West,N/A,47,79
RZDF,2025-11-23T09:00:00Z,2025-11-23T09:00:05Z,2025-11-24,Midlands,N/A,49,82
RZDF,2025-11-23T09:00:00Z,2025-11-23T09:00:05Z,2025-11-24,North East,N/A,32,54
RZDF,2025-11-23T09:00:00Z,2025-11-23T09:00:05Z,2025-11-24,North West,N/A,31,52
RZDF,2025-11-23T09:00:00Z,2025-11-23T09:00:05Z,2025-11-24,South Scotland,N/A,15,25
RZDF,2025-11-23T09:00:00Z,2025-11-23T09:00:05Z,2025-11-24,North Scotland,N/A,1,2
RZDF,2025-11-22T17:00:00Z,2025-11-22T17:00:05Z,2025-11-23,South East,N/A,72,119
RZDF,2025-11-22T17:00:00Z,2025-11-22T17:00:05Z,2025-11-23,South West,N/A,46,77
RZDF,2025-11-22T17:00:00Z,2025-11-22T17:00:05Z,2025-11-23,Midlands,N/A,48,79
RZDF,2025-11-22T17:00:00Z,2025-11-22T17:00:05Z,2025-11-23,North East,N/A,31,52
RZDF,2025-11-22T17:00:00Z,2025-11-22T17:00:05Z,2025-11-23,North West,N/A,30,51
RZDF,2025-11-22T17:00:00Z,2025-11-22T17:00:05Z,2025-11-23,South Scotland,N/A,15,24
RZDF,2025-11-22T17:00:00Z,2025-11-22T17:00:05Z,2025-11-23,North Scotland,N/A,1,2
RZDF,2025-11-22T11:45:00Z,2025-11-22T11:45:04Z,2025-11-23,South East,N/A,71,118
RZDF,2025-11-22T11:45:00Z,2025-11-22T11:45:04Z,2025-11-23,South West,N/A,45,76
RZDF,2025-11-22T11:45:00Z,2025-11-22T11:45:04Z,2025-11-23,Midlands,N/A,47,78
RZDF,2025-11-22T11:45:00Z,2025-11-22T11:45:04Z,2025-11-23,North East,N/A,31,52
RZDF,2025-11-22T11:45:00Z,2025-11-22T11:45:04Z,2025-11-23,North West,N/A,30,50
RZDF,2025-11-22T11:45:00Z,2025-11-22T11:45:04Z,2025-11-23,South Scotland,N/A,14,24
RZDF,2025-11-22T11:45:00Z,2025-11-22T11:45:04Z,2025-11-23,North Scotland,N/A,1,2
RZDF,2025-11-22T09:00:00Z,2025-11-22T09:00:05Z,2025-11-23,South East,N/A,71,118
RZDF,2025-11-22T09:00:00Z,2025-11-22T09:00:05Z,2025-11-23,South West,N/A,46,76
RZDF,2025-11-22T09:00:00Z,2025-11-22T09:00:05Z,2025-11-23,Midlands,N/A,47,79
RZDF,2025-11-22T09:00:00Z,2025-11-22T09:00:05Z,2025-11-23,North East,N/A,31,52
RZDF,2025-11-22T09:00:00Z,2025-11-22T09:00:05Z,2025-11-23,North West,N/A,30,50
RZDF,2025-11-22T09:00:00Z,2025-11-22T09:00:05Z,2025-11-23,South Scotland,N/A,14,24
RZDF,2025-11-22T09:00:00Z,2025-11-22T09:00:05Z,2025-11-23,North Scotland,N/A,1,2
RZDF,2025-11-21T17:00:00Z,2025-11-21T17:00:05Z,2025-11-22,South East,N/A,73,122
RZDF,2025-11-21T17:00:00Z,2025-11-21T17:00:05Z,2025-11-22,South West,N/A,47,78
RZDF,2025-11-21T17:00:00Z,2025-11-21T17:00:05Z,2025-11-22,Midlands,N/A,49,81
RZDF,2025-11-21T17:00:00Z,2025-11-21T17:00:05Z,2025-11-22,North East,N/A,32,53
RZDF,2025-11-21T17:00:00Z,2025-11-21T17:00:05Z,2025-11-22,North West,N/A,31,52
RZDF,2025-11-21T17:00:00Z,2025-11-21T17:00:05Z,2025-11-22,South Scotland,N/A,15,25
RZDF,2025-11-21T17:00:00Z,2025-11-21T17:00:05Z,2025-11-22,North Scotland,N/A,1,2
RZDF,2025-11-21T11:45:00Z,2025-11-21T11:45:06Z,2025-11-22,South East,N/A,72,121
RZDF,2025-11-21T11:45:00Z,2025-11-21T11:45:06Z,2025-11-22,South West,N/A,47,78
RZDF,2025-11-21T11:45:00Z,2025-11-21T11:45:06Z,2025-11-22,Midlands,N/A,48,80
RZDF,2025-11-21T11:45:00Z,2025-11-21T11:45:06Z,2025-11-22,North East,N/A,32,53
RZDF,2025-11-21T11:45:00Z,2025-11-21T11:45:06Z,2025-11-22,North West,N/A,31,51
RZDF,2025-11-21T11:45:00Z,2025-11-21T11:45:06Z,2025-11-22,South Scotland,N/A,15,25
RZDF,2025-11-21T11:45:00Z,2025-11-21T11:45:06Z,2025-11-22,North Scotland,N/A,1,2
RZDF,2025-11-21T09:00:00Z,2025-11-21T09:00:06Z,2025-11-22,South East,N/A,72,120
RZDF,2025-11-21T09:00:00Z,2025-11-21T09:00:06Z,2025-11-22,South West,N/A,46,77
RZDF,2025-11-21T09:00:00Z,2025-11-21T09:00:06Z,2025-11-22,Midlands,N/A,48,80
RZDF,2025-11-21T09:00:00Z,2025-11-21T09:00:06Z,2025-11-22,North East,N/A,32,53
RZDF,2025-11-21T09:00:00Z,2025-11-21T09:00:06Z,2025-11-22,North West,N/A,31,51
RZDF,2025-11-21T09:00:00Z,2025-11-21T09:00:06Z,2025-11-22,South Scotland,N/A,15,25
RZDF,2025-11-21T09:00:00Z,2025-11-21T09:00:06Z,2025-11-22,North Scotland,N/A,1,2
RZDF,2025-11-20T17:00:00Z,2025-11-20T17:00:06Z,2025-11-21,South East,N/A,78,130
RZDF,2025-11-20T17:00:00Z,2025-11-20T17:00:06Z,2025-11-21,South West,N/A,50,83
RZDF,2025-11-20T17:00:00Z,2025-11-20T17:00:06Z,2025-11-21,Midlands,N/A,52,86
RZDF,2025-11-20T17:00:00Z,2025-11-20T17:00:06Z,2025-11-21,North East,N/A,34,57
RZDF,2025-11-20T17:00:00Z,2025-11-20T17:00:06Z,2025-11-21,North West,N/A,33,55
RZDF,2025-11-20T17:00:00Z,2025-11-20T17:00:06Z,2025-11-21,South Scotland,N/A,16,26
RZDF,2025-11-20T17:00:00Z,2025-11-20T17:00:06Z,2025-11-21,North Scotland,N/A,1,2
RZDF,2025-11-20T11:45:00Z,2025-11-20T11:45:06Z,2025-11-21,South East,N/A,77,128
RZDF,2025-11-20T11:45:00Z,2025-11-20T11:45:06Z,2025-11-21,South West,N/A,49,82
RZDF,2025-11-20T11:45:00Z,2025-11-20T11:45:06Z,2025-11-21,Midlands,N/A,51,85
RZDF,2025-11-20T11:45:00Z,2025-11-20T11:45:06Z,2025-11-21,North East,N/A,34,56
RZDF,2025-11-20T11:45:00Z,2025-11-20T11:45:06Z,2025-11-21,North West,N/A,33,55
RZDF,2025-11-20T11:45:00Z,2025-11-20T11:45:06Z,2025-11-21,South Scotland,N/A,16,26
RZDF,2025-11-20T11:45:00Z,2025-11-20T11:45:06Z,2025-11-21,North Scotland,N/A,1,2
RZDF,2025-11-20T09:00:00Z,2025-11-20T09:00:05Z,2025-11-21,South East,N/A,77,128
RZDF,2025-11-20T09:00:00Z,2025-11-20T09:00:05Z,2025-11-21,South West,N/A,49,82
RZDF,2025-11-20T09:00:00Z,2025-11-20T09:00:05Z,2025-11-21,Midlands,N/A,51,85
RZDF,2025-11-20T09:00:00Z,2025-11-20T09:00:05Z,2025-11-21,North East,N/A,34,56
RZDF,2025-11-20T09:00:00Z,2025-11-20T09:00:05Z,2025-11-21,North West,N/A,33,54
RZDF,2025-11-20T09:00:00Z,2025-11-20T09:00:05Z,2025-11-21,South Scotland,N/A,16,26
RZDF,2025-11-20T09:00:00Z,2025-11-20T09:00:05Z,2025-11-21,North Scotland,N/A,1,2
RZDF,2025-11-19T17:00:00Z,2025-11-19T17:00:07Z,2025-11-20,South East,N/A,76,127
RZDF,2025-11-19T17:00:00Z,2025-11-19T17:00:07Z,2025-11-20,South West,N/A,49,82
RZDF,2025-11-19T17:00:00Z,2025-11-19T17:00:07Z,2025-11-20,Midlands,N/A,51,84
RZDF,2025-11-19T17:00:00Z,2025-11-19T17:00:07Z,2025-11-20,North East,N/A,33,56
RZDF,2025-11-19T17:00:00Z,2025-11-19T17:00:07Z,2025-11-20,North West,N/A,32,54
RZDF,2025-11-19T17:00:00Z,2025-11-19T17:00:07Z,2025-11-20,South Scotland,N/A,16,26
RZDF,2025-11-19T17:00:00Z,2025-11-19T17:00:07Z,2025-11-20,North Scotland,N/A,1,2
RZDF,2025-11-19T11:45:00Z,2025-11-19T11:45:04Z,2025-11-20,South East,N/A,3077,5129
RZDF,2025-11-19T11:45:00Z,2025-11-19T11:45:04Z,2025-11-20,South West,N/A,11075,18458
RZDF,2025-11-19T11:45:00Z,2025-11-19T11:45:04Z,2025-11-20,Midlands,N/A,4580,7633
RZDF,2025-11-19T11:45:00Z,2025-11-19T11:45:04Z,2025-11-20,North East,N/A,2995,4992
RZDF,2025-11-19T11:45:00Z,2025-11-19T11:45:04Z,2025-11-20,North West,N/A,2796,4659
RZDF,2025-11-19T11:45:00Z,2025-11-19T11:45:04Z,2025-11-20,South Scotland,N/A,1078,1796
RZDF,2025-11-19T11:45:00Z,2025-11-19T11:45:04Z,2025-11-20,North Scotland,N/A,0,0
RZDF,2025-11-19T09:00:00Z,2025-11-19T09:00:08Z,2025-11-20,South East,N/A,3063,5105
RZDF,2025-11-19T09:00:00Z,2025-11-19T09:00:08Z,2025-11-20,South West,N/A,11024,18374
RZDF,2025-11-19T09:00:00Z,2025-11-19T09:00:08Z,2025-11-20,Midlands,N/A,4559,7598
RZDF,2025-11-19T09:00:00Z,2025-11-19T09:00:08Z,2025-11-20,North East,N/A,2982,4969
RZDF,2025-11-19T09:00:00Z,2025-11-19T09:00:08Z,2025-11-20,North West,N/A,2783,4638
RZDF,2025-11-19T09:00:00Z,2025-11-19T09:00:08Z,2025-11-20,South Scotland,N/A,1073,1788
RZDF,2025-11-19T09:00:00Z,2025-11-19T09:00:08Z,2025-11-20,North Scotland,N/A,0,0
RZDF,2025-11-18T17:00:00Z,2025-11-18T17:00:04Z,2025-11-19,South East,N/A,3088,5147
RZDF,2025-11-18T17:00:00Z,2025-11-18T17:00:04Z,2025-11-19,South West,N/A,11114,18524
RZDF,2025-11-18T17:00:00Z,2025-11-18T17:00:04Z,2025-11-19,Midlands,N/A,4596,7660
RZDF,2025-11-18T17:00:00Z,2025-11-18T17:00:04Z,2025-11-19,North East,N/A,3006,5010
RZDF,2025-11-18T17:00:00Z,2025-11-18T17:00:04Z,2025-11-19,North West,N/A,2806,4676
RZDF,2025-11-18T17:00:00Z,2025-11-18T17:00:04Z,2025-11-19,South Scotland,N/A,1082,1803
RZDF,2025-11-18T17:00:00Z,2025-11-18T17:00:04Z,2025-11-19,North Scotland,N/A,0,0
RZDF,2025-11-18T11:45:00Z,2025-11-18T11:45:07Z,2025-11-19,South East,N/A,3060,5101
RZDF,2025-11-18T11:45:00Z,2025-11-18T11:45:07Z,2025-11-19,South West,N/A,11014,18357
RZDF,2025-11-18T11:45:00Z,2025-11-18T11:45:07Z,2025-11-19,Midlands,N/A,4555,7591
RZDF,2025-11-18T11:45:00Z,2025-11-18T11:45:07Z,2025-11-19,North East,N/A,2979,4965
RZDF,2025-11-18T11:45:00Z,2025-11-18T11:45:07Z,2025-11-19,North West,N/A,2780,4634
RZDF,2025-11-18T11:45:00Z,2025-11-18T11:45:07Z,2025-11-19,South Scotland,N/A,1072,1786
RZDF,2025-11-18T11:45:00Z,2025-11-18T11:45:07Z,2025-11-19,North Scotland,N/A,0,0
RZDF,2025-11-18T09:00:00Z,2025-11-18T09:00:05Z,2025-11-19,South East,N/A,3075,5125
RZDF,2025-11-18T09:00:00Z,2025-11-18T09:00:05Z,2025-11-19,South West,N/A,11067,18445
RZDF,2025-11-18T09:00:00Z,2025-11-18T09:00:05Z,2025-11-19,Midlands,N/A,4577,7628
RZDF,2025-11-18T09:00:00Z,2025-11-18T09:00:05Z,2025-11-19,North East,N/A,2993,4989
RZDF,2025-11-18T09:00:00Z,2025-11-18T09:00:05Z,2025-11-19,North West,N/A,2794,4656
RZDF,2025-11-18T09:00:00Z,2025-11-18T09:00:05Z,2025-11-19,South Scotland,N/A,1077,1795
RZDF,2025-11-18T09:00:00Z,2025-11-18T09:00:05Z,2025-11-19,North Scotland,N/A,0,0
RZDF,2025-11-17T17:00:00Z,2025-11-17T17:00:05Z,2025-11-18,South East,N/A,2681,4469
RZDF,2025-11-17T17:00:00Z,2025-11-17T17:00:05Z,2025-11-18,South West,N/A,9651,16084
RZDF,2025-11-17T17:00:00Z,2025-11-17T17:00:05Z,2025-11-18,Midlands,N/A,3991,6652
RZDF,2025-11-17T17:00:00Z,2025-11-17T17:00:05Z,2025-11-18,North East,N/A,2610,4350
RZDF,2025-11-17T17:00:00Z,2025-11-17T17:00:05Z,2025-11-18,North West,N/A,2436,4060
RZDF,2025-11-17T17:00:00Z,2025-11-17T17:00:05Z,2025-11-18,South Scotland,N/A,939,1565
RZDF,2025-11-17T17:00:00Z,2025-11-17T17:00:05Z,2025-11-18,North Scotland,N/A,0,0
RZDF,2025-11-17T11:45:00Z,2025-11-17T11:45:05Z,2025-11-18,South East,N/A,2681,4469
RZDF,2025-11-17T11:45:00Z,2025-11-17T11:45:05Z,2025-11-18,South West,N/A,9651,16084
RZDF,2025-11-17T11:45:00Z,2025-11-17T11:45:05Z,2025-11-18,Midlands,N/A,3991,6652
RZDF,2025-11-17T11:45:00Z,2025-11-17T11:45:05Z,2025-11-18,North East,N/A,2610,4350
RZDF,2025-11-17T11:45:00Z,2025-11-17T11:45:05Z,2025-11-18,North West,N/A,2436,4060
RZDF,2025-11-17T11:45:00Z,2025-11-17T11:45:05Z,2025-11-18,South Scotland,N/A,939,1565
RZDF,2025-11-17T11:45:00Z,2025-11-17T11:45:05Z,2025-11-18,North Scotland,N/A,0,0
RZDF,2025-11-17T09:00:00Z,2025-11-17T09:00:06Z,2025-11-18,South East,N/A,2681,4469
RZDF,2025-11-17T09:00:00Z,2025-11-17T09:00:06Z,2025-11-18,South West,N/A,9651,16084
RZDF,2025-11-17T09:00:00Z,2025-11-17T09:00:06Z,2025-11-18,Midlands,N/A,3991,6652
RZDF,2025-11-17T09:00:00Z,2025-11-17T09:00:06Z,2025-11-18,North East,N/A,2610,4350
RZDF,2025-11-17T09:00:00Z,2025-11-17T09:00:06Z,2025-11-18,North West,N/A,2436,4060
RZDF,2025-11-17T09:00:00Z,2025-11-17T09:00:06Z,2025-11-18,South Scotland,N/A,939,1565
RZDF,2025-11-17T09:00:00Z,2025-11-17T09:00:06Z,2025-11-18,North Scotland,N/A,0,0
RZDF,2025-11-16T17:00:00Z,2025-11-16T17:00:05Z,2025-11-17,South East,N/A,2681,4469
RZDF,2025-11-16T17:00:00Z,2025-11-16T17:00:05Z,2025-11-17,South West,N/A,9651,16084
RZDF,2025-11-16T17:00:00Z,2025-11-16T17:00:05Z,2025-11-17,Midlands,N/A,3991,6652
RZDF,2025-11-16T17:00:00Z,2025-11-16T17:00:05Z,2025-11-17,North East,N/A,2610,4350
RZDF,2025-11-16T17:00:00Z,2025-11-16T17:00:05Z,2025-11-17,North West,N/A,2436,4060
RZDF,2025-11-16T17:00:00Z,2025-11-16T17:00:05Z,2025-11-17,South Scotland,N/A,939,1565
RZDF,2025-11-16T17:00:00Z,2025-11-16T17:00:05Z,2025-11-17,North Scotland,N/A,0,0
RZDF,2025-11-16T11:45:00Z,2025-11-16T11:45:05Z,2025-11-17,South East,N/A,2681,4469
RZDF,2025-11-16T11:45:00Z,2025-11-16T11:45:05Z,2025-11-17,South West,N/A,9651,16084
RZDF,2025-11-16T11:45:00Z,2025-11-16T11:45:05Z,2025-11-17,Midlands,N/A,3991,6652
RZDF,2025-11-16T11:45:00Z,2025-11-16T11:45:05Z,2025-11-17,North East,N/A,2610,4350
RZDF,2025-11-16T11:45:00Z,2025-11-16T11:45:05Z,2025-11-17,North West,N/A,2436,4060
RZDF,2025-11-16T11:45:00Z,2025-11-16T11:45:05Z,2025-11-17,South Scotland,N/A,939,1565
RZDF,2025-11-16T11:45:00Z,2025-11-16T11:45:05Z,2025-11-17,North Scotland,N/A,0,0
RZDF,2025-11-16T09:00:00Z,2025-11-16T09:00:05Z,2025-11-17,South East,N/A,2681,4469
RZDF,2025-11-16T09:00:00Z,2025-11-16T09:00:05Z,2025-11-17,South West,N/A,9651,16084
RZDF,2025-11-16T09:00:00Z,2025-11-16T09:00:05Z,2025-11-17,Midlands,N/A,3991,6652
RZDF,2025-11-16T09:00:00Z,2025-11-16T09:00:05Z,2025-11-17,North East,N/A,2610,4350
RZDF,2025-11-16T09:00:00Z,2025-11-16T09:00:05Z,2025-11-17,North West,N/A,2436,4060
RZDF,2025-11-16T09:00:00Z,2025-11-16T09:00:05Z,2025-11-17,South Scotland,N/A,939,1565
RZDF,2025-11-16T09:00:00Z,2025-11-16T09:00:05Z,2025-11-17,North Scotland,N/A,0,0
RZDF,2025-11-15T17:00:00Z,2025-11-15T17:00:08Z,2025-11-16,South East,N/A,2681,4469
RZDF,2025-11-15T17:00:00Z,2025-11-15T17:00:08Z,2025-11-16,South West,N/A,9651,16084
RZDF,2025-11-15T17:00:00Z,2025-11-15T17:00:08Z,2025-11-16,Midlands,N/A,3991,6652
RZDF,2025-11-15T17:00:00Z,2025-11-15T17:00:08Z,2025-11-16,North East,N/A,2610,4350
RZDF,2025-11-15T17:00:00Z,2025-11-15T17:00:08Z,2025-11-16,North West,N/A,2436,4060
RZDF,2025-11-15T17:00:00Z,2025-11-15T17:00:08Z,2025-11-16,South Scotland,N/A,939,1565
RZDF,2025-11-15T17:00:00Z,2025-11-15T17:00:08Z,2025-11-16,North Scotland,N/A,0,0
RZDF,2025-11-15T11:45:00Z,2025-11-15T11:45:04Z,2025-11-16,South East,N/A,2681,4469
RZDF,2025-11-15T11:45:00Z,2025-11-15T11:45:04Z,2025-11-16,South West,N/A,9651,16084
RZDF,2025-11-15T11:45:00Z,2025-11-15T11:45:04Z,2025-11-16,Midlands,N/A,3991,6652
RZDF,2025-11-15T11:45:00Z,2025-11-15T11:45:04Z,2025-11-16,North East,N/A,2610,4350
RZDF,2025-11-15T11:45:00Z,2025-11-15T11:45:04Z,2025-11-16,North West,N/A,2436,4060
RZDF,2025-11-15T11:45:00Z,2025-11-15T11:45:04Z,2025-11-16,South Scotland,N/A,939,1565
RZDF,2025-11-15T11:45:00Z,2025-11-15T11:45:04Z,2025-11-16,North Scotland,N/A,0,0
RZDF,2025-11-15T09:00:00Z,2025-11-15T09:00:06Z,2025-11-16,South East,N/A,2681,4469
RZDF,2025-11-15T09:00:00Z,2025-11-15T09:00:06Z,2025-11-16,South West,N/A,9651,16084
RZDF,2025-11-15T09:00:00Z,2025-11-15T09:00:06Z,2025-11-16,Midlands,N/A,3991,6652
RZDF,2025-11-15T09:00:00Z,2025-11-15T09:00:06Z,2025-11-16,North East,N/A,2610,4350
RZDF,2025-11-15T09:00:00Z,2025-11-15T09:00:06Z,2025-11-16,North West,N/A,2436,4060
RZDF,2025-11-15T09:00:00Z,2025-11-15T09:00:06Z,2025-11-16,South Scotland,N/A,939,1565
RZDF,2025-11-15T09:00:00Z,2025-11-15T09:00:06Z,2025-11-16,North Scotland,N/A,0,0
RZDF,2025-11-14T17:00:00Z,2025-11-14T17:00:04Z,2025-11-15,South East,N/A,2681,4469
RZDF,2025-11-14T17:00:00Z,2025-11-14T17:00:04Z,2025-11-15,South West,N/A,9651,16084
RZDF,2025-11-14T17:00:00Z,2025-11-14T17:00:04Z,2025-11-15,Midlands,N/A,3991,6652
RZDF,2025-11-14T17:00:00Z,2025-11-14T17:00:04Z,2025-11-15,North East,N/A,2610,4350
RZDF,2025-11-14T17:00:00Z,2025-11-14T17:00:04Z,2025-11-15,North West,N/A,2436,4060
RZDF,2025-11-14T17:00:00Z,2025-11-14T17:00:04Z,2025-11-15,South Scotland,N/A,939,1565
RZDF,2025-11-14T17:00:00Z,2025-11-14T17:00:04Z,2025-11-15,North Scotland,N/A,0,0
RZDF,2025-11-14T11:45:00Z,2025-11-14T11:45:04Z,2025-11-15,South East,N/A,2681,4469
RZDF,2025-11-14T11:45:00Z,2025-11-14T11:45:04Z,2025-11-15,South West,N/A,9651,16084
RZDF,2025-11-14T11:45:00Z,2025-11-14T11:45:04Z,2025-11-15,Midlands,N/A,3991,6652
RZDF,2025-11-14T11:45:00Z,2025-11-14T11:45:04Z,2025-11-15,North East,N/A,2610,4350
RZDF,2025-11-14T11:45:00Z,2025-11-14T11:45:04Z,2025-11-15,North West,N/A,2436,4060
RZDF,2025-11-14T11:45:00Z,2025-11-14T11:45:04Z,2025-11-15,South Scotland,N/A,939,1565
RZDF,2025-11-14T11:45:00Z,2025-11-14T11:45:04Z,2025-11-15,North Scotland,N/A,0,0
RZDF,2025-11-14T09:00:00Z,2025-11-14T09:00:05Z,2025-11-15,South East,N/A,2681,4469
RZDF,2025-11-14T09:00:00Z,2025-11-14T09:00:05Z,2025-11-15,South West,N/A,9651,16084
RZDF,2025-11-14T09:00:00Z,2025-11-14T09:00:05Z,2025-11-15,Midlands,N/A,3991,6652
RZDF,2025-11-14T09:00:00Z,2025-11-14T09:00:05Z,2025-11-15,North East,N/A,2610,4350
RZDF,2025-11-14T09:00:00Z,2025-11-14T09:00:05Z,2025-11-15,North West,N/A,2436,4060
RZDF,2025-11-14T09:00:00Z,2025-11-14T09:00:05Z,2025-11-15,South Scotland,N/A,939,1565
RZDF,2025-11-14T09:00:00Z,2025-11-14T09:00:05Z,2025-11-15,North Scotland,N/A,0,0
RZDF,2025-11-13T17:00:00Z,2025-11-13T17:00:06Z,2025-11-14,South East,N/A,2681,4469
RZDF,2025-11-13T17:00:00Z,2025-11-13T17:00:06Z,2025-11-14,South West,N/A,9651,16084
RZDF,2025-11-13T17:00:00Z,2025-11-13T17:00:06Z,2025-11-14,Midlands,N/A,3991,6652
RZDF,2025-11-13T17:00:00Z,2025-11-13T17:00:06Z,2025-11-14,North East,N/A,2610,4350
RZDF,2025-11-13T17:00:00Z,2025-11-13T17:00:06Z,2025-11-14,North West,N/A,2436,4060
RZDF,2025-11-13T17:00:00Z,2025-11-13T17:00:06Z,2025-11-14,South Scotland,N/A,939,1565
RZDF,2025-11-13T17:00:00Z,2025-11-13T17:00:06Z,2025-11-14,North Scotland,N/A,0,0
RZDF,2025-11-13T11:45:00Z,2025-11-13T11:45:05Z,2025-11-14,South East,N/A,2681,4469
RZDF,2025-11-13T11:45:00Z,2025-11-13T11:45:05Z,2025-11-14,South West,N/A,9651,16084
RZDF,2025-11-13T11:45:00Z,2025-11-13T11:45:05Z,2025-11-14,Midlands,N/A,3991,6652
RZDF,2025-11-13T11:45:00Z,2025-11-13T11:45:05Z,2025-11-14,North East,N/A,2610,4350
RZDF,2025-11-13T11:45:00Z,2025-11-13T11:45:05Z,2025-11-14,North West,N/A,2436,4060
RZDF,2025-11-13T11:45:00Z,2025-11-13T11:45:05Z,2025-11-14,South Scotland,N/A,939,1565
RZDF,2025-11-13T11:45:00Z,2025-11-13T11:45:05Z,2025-11-14,North Scotland,N/A,0,0
RZDF,2025-11-13T09:00:00Z,2025-11-13T09:00:05Z,2025-11-14,South East,N/A,2681,4469
