SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW,renewables,interconnector,demand_norm,renewables_norm,interconnector_norm,simulated_price,hour
11/02/2026,20,35324,40719,32547,2724,6606,1288,22126,0,8,3866,1505,992,-1071,-450,-207,20,-1453,998,-1092,-514,4012,-1272,0.5860056307079585,0.22118700465847904,0.38027089189879887,77.18475504534578,9.5
11/02/2026,21,35088,40716,32252,2732,6606,1913,22126,0,6,3845,1506,992,-1069,-451,-260,-188,-1453,998,-1087,-514,4645,-1526,0.5779029046213006,0.25948333232500453,0.36404293381037567,74.13421898017575,10.0
11/02/2026,22,35224,40906,32376,2739,6606,2185,22126,0,5,3876,1506,992,-1068,-450,-312,-195,-1453,997,-1085,-514,4924,-1582,0.5825722721966627,0.27636275636759633,0.36046511627906974,63.4285619263135,10.5
11/02/2026,23,34479,40370,31611,2772,6606,2999,22126,0,5,3658,1507,992,-883,-450,-436,-459,-1453,998,-1091,-514,5771,-1789,0.5569937512875094,0.327606025772884,0.3472399693329926,58.66389360866039,11.0
11/02/2026,24,34370,40358,31389,2805,6606,2936,22126,0,5,3715,1506,992,-876,-450,-530,-469,-1453,998,-1091,-514,5741,-1887,0.5532513905101971,0.32579103394034725,0.34097878865320724,58.64104165778632,11.5
11/02/2026,25,34094,40340,31177,2800,6606,3312,22126,0,5,3777,1070,992,-869,-450,-531,-733,-1453,998,-1091,-514,6112,-2581,0.5437753210190208,0.3482364329360518,0.29663940710452336,57.66525911575226,12.0
11/02/2026,26,33914,40170,31067,2794,6606,3452,22126,0,5,3661,1003,992,-869,-450,-531,-743,-1453,998,-1091,-514,6246,-2658,0.5375952756986885,0.35634339645471597,0.2917199079989778,56.950245598094796,12.5
11/02/2026,27,34153,40195,31285,2693,6606,3319,22126,0,5,3648,1003,992,-865,-450,-531,-533,-1453,998,-1091,-514,6012,-2444,0.5458010025406853,0.3421864601609293,0.3053922821364682,57.94613356618122,13.0
11/02/2026,28,34163,40197,31239,2591,6606,3482,22126,0,5,3639,1003,992,-864,-450,-531,-526,-1453,998,-1091,-514,6073,-2436,0.5461443383918149,0.34587694355375403,0.30590339892665475,57.7578190166403,13.5
11/02/2026,29,33982,40026,31058,2531,6606,3004,22126,0,7,3651,1002,992,-849,-450,-531,-549,-1453,998,-1091,-514,5535,-2445,0.5399299594863696,0.3133280900235949,0.30532839253769484,59.171692262634494,14.0
11/02/2026,30,34168,40183,31307,2470,6606,2380,22126,0,9,3667,1003,992,-849,-450,-531,-518,-1453,998,-1091,-514,4850,-2413,0.5463160063173796,0.2718857765140057,0.3073728596984411,62.06732682510215,14.5
11/02/2026,31,34752,40202,31922,2379,6606,1522,22126,0,10,3739,1001,992,-801,-450,-531,463,-1453,998,-1091,-514,3901,-1386,0.5663668200233468,0.21447153487809306,0.37298747763864043,66.19059470426583,15.0
11/02/2026,32,35994,41440,33179,2288,6606,824,22126,0,8,3797,1009,992,-799,-450,-531,531,-1453,998,-1091,-514,3112,-1308,0.6090091327336401,0.16673724968237644,0.37797086634295934,73.53509560427777,15.5
11/02/2026,33,36830,42430,33984,2223,6606,448,22126,0,10,3894,1488,992,-950,-450,-531,687,-1453,998,-1092,-514,2671,-825,0.6377120098880725,0.14005686974408615,0.40882954255047277,87.9898217628947,16.0
11/02/2026,34,37875,43364,35004,2157,6606,76,22126,0,10,4008,1502,992,-840,-450,-531,694,-1453,998,-1091,-514,2233,-693,0.6735906063311131,0.11355798898904955,0.41726296958855097,94.00981714102215,16.5
11/02/2026,35,39409,44059,36445,2138,6606,0,22126,0,10,4071,1501,992,206,-450,-531,976,-1453,998,-1092,-514,2138,633,0.7262583258943899,0.10781051485268316,0.5019805775619729,98.72506773789236,17.0
11/02/2026,36,40187,44812,37247,2119,6606,0,22126,0,13,4227,1501,992,226,-450,-531,987,-1422,998,-1095,-514,2119,692,0.7529698551122708,0.10666102002540989,0.5057500638895988,101.86686894461666,17.5
11/02/2026,37,40156,44362,37202,2106,6606,0,22126,0,9,4069,1501,992,487,-450,-531,996,-1027,998,-1076,-513,2106,1377,0.7519055139737691,0.10587452356464395,0.5495144390493227,100.95105850516471,18.0
11/02/2026,38,39699,43869,36748,2093,6606,0,22126,0,8,4125,1501,992,503,-450,-531,997,-996,998,-1071,-514,2093,1429,0.7362150655771476,0.10508802710387803,0.5528366981855354,99.13850816778125,18.5
11/02/2026,39,39003,43419,36225,2121,6606,0,22126,0,9,4162,1501,992,1007,-450,-531,997,-1221,997,-1091,-514,2121,1687,0.7123188903385291,0.10678201948091233,0.5693202146690519,95.9033848538148,19.0
11/02/2026,40,38304,42737,35639,2149,6606,0,22126,0,8,4390,1501,992,1032,-450,-531,997,-1238,997,-1092,-514,2149,1694,0.6883197143445718,0.10847601185794664,0.5697674418604651,93.05628253963906,19.5
11/02/2026,41,37152,41383,34608,2130,6606,0,22126,0,10,4321,1501,992,940,-450,-524,888,-1095,998,-1038,-514,2130,1698,0.6487674242944448,0.10732651703067336,0.5700230002555584,88.91993681926336,20.0
11/02/2026,42,35644,39756,33205,2110,6606,0,22126,0,9,4365,1502,992,931,-450,-445,884,-1061,998,-1033,-514,2110,1804,0.5969923779441049,0.10611652247564886,0.5767952977255303,73.61783981789743,20.5
11/02/2026,43,33813,37741,31520,2084,6606,0,22126,0,9,4299,1502,992,359,-447,-496,742,-849,998,-1013,-514,2084,1274,0.5341275836022797,0.10454352955411701,0.5429338103756708,68.44266881950156,21.0
11/02/2026,44,31964,35769,29878,2058,6606,0,22126,0,158,4146,1502,992,326,-345,-365,737,-816,998,-1007,-514,2058,1508,0.47064478472842136,0.10297053663258515,0.5578839764886276,62.69005692315706,21.5
11/02/2026,45,30549,34025,28545,2112,6606,0,22126,0,371,4149,1502,992,105,-199,-212,987,-726,998,-854,-514,2112,2079,0.4220627617935865,0.10623752193115131,0.5943649373881932,57.79282099409494,22.0
11/02/2026,46,28898,32457,27039,2166,6606,0,22126,0,564,4210,1502,992,102,-233,-65,997,-746,998,-837,-514,2166,2196,0.36537801277209364,0.10950450722971747,0.6018400204446716,53.221459935411445,22.5
11/02/2026,47,27298,31245,25492,2127,6606,0,22126,0,566,4465,1502,992,-186,-328,0,997,-1135,997,-618,-514,2127,1707,0.31044427659136165,0.10714501784741969,0.5705980066445183,50.27129571169169,23.0
11/02/2026,48,26319,30373,24543,2087,6606,0,22126,0,566,4467,1502,992,-202,-414,0,997,-1156,998,-602,-514,2087,1601,0.2768316967657763,0.10472502873737068,0.5638257091745463,48.432245135809396,23.5
12/02/2026,1,26651,30446,24848,2067,6606,0,22126,0,562,4249,1502,992,-329,-416,0,997,-812,998,-562,-514,2067,1856,0.28823044702327816,0.10351503418234619,0.5801175568617429,48.86860274268564,0.0
12/02/2026,2,27275,30926,25518,2046,6606,0,22126,0,562,4455,1502,992,-326,-298,0,997,-800,998,-551,-514,2046,2000,0.30965460413376367,0.10224453989957046,0.5893176590851009,50.11363087139934,0.5
12/02/2026,3,27269,30638,25485,2059,6606,0,22126,0,561,4671,1502,992,108,-244,0,997,-1191,997,-259,-514,2059,2388,0.3094486026230859,0.10303103636033638,0.614106823409149,49.56136924564055,1.0
12/02/2026,4,26616,29939,24870,2071,6606,0,22126,0,564,4638,1502,992,117,-158,0,997,-1239,997,-248,-514,2071,2446,0.28702877154432466,0.10375703309335108,0.6178124201380015,48.02750327310295,1.5
12/02/2026,5,25803,29671,24114,2090,6606,0,22126,0,564,4809,1502,992,-165,-206,0,997,-1239,997,-580,-514,2090,1784,0.2591155668474902,0.10490652792062435,0.5755175057500639,47.133902382484465,2.0
12/02/2026,6,25609,29568,23897,2108,6606,0,22126,0,562,4832,1502,992,-180,-260,0,997,-1239,997,-604,-514,2108,1691,0.25245485133557644,0.1059955230201464,0.5695757730641452,46.81383299257218,2.5
12/02/2026,7,24997,29454,23268,2173,6606,0,22126,0,563,4934,1502,992,-527,-340,0,974,-1239,997,-674,-514,2173,1171,0.23144269724644648,0.10992800532397604,0.536353181702019,46.11875331727897,3.0
12/02/2026,8,24586,28925,22891,2238,6606,0,22126,0,559,5184,1501,992,-541,-215,0,973,-1253,997,-684,-487,2238,1283,0.21733159376502095,0.11386048762780568,0.5435088167646307,45.049648974789584,3.5
12/02/2026,9,24079,28916,22417,2293,6606,0,22126,0,560,5312,1502,992,-689,-175,0,933,-1431,997,-871,-511,2293,747,0.1999244661127515,0.11718797265412306,0.5092639918221313,44.706779269433525,4.0
12/02/2026,10,24079,28895,22352,2347,6606,0,22126,0,587,5192,1502,992,-696,-160,-17,921,-1453,997,-883,-420,2347,783,0.1999244661127515,0.1204549579526892,0.5115640173779709,44.530973722002095,4.5
12/02/2026,11,24449,29529,22682,2380,6606,0,22126,0,840,5215,1503,992,-1070,-24,0,263,-1453,997,-824,-269,2380,115,0.21262789260454576,0.12245144896847965,0.4688857653973933,45.941764386390496,5.0
12/02/2026,12,24941,29978,23152,2412,6606,0,22126,0,841,4771,1504,992,-1087,0,0,222,-1453,997,-820,-236,2412,119,0.22952001648012085,0.12438744025651885,0.4691413237924866,46.72952249066423,5.5
12/02/2026,13,27132,32488,25111,2449,6606,0,22126,0,834,4584,1505,992,-1087,-15,0,-338,-1453,998,-832,-197,2449,-427,0.30474490146261074,0.12662593018331417,0.434257602862254,51.60944817153561,6.0
12/02/2026,14,29617,35002,27346,2485,6606,0,22126,0,637,4401,1505,992,-1087,-144,-1,-366,-1453,998,-821,-276,2485,-653,0.3900638604683101,0.12880392038235827,0.4198185535394838,57.4374711140949,6.5
12/02/2026,15,32599,37642,30037,2539,6606,0,22126,0,152,4206,1505,991,-1064,-296,-93,-640,-1453,998,-319,-426,2539,-797,0.4924466112751493,0.13207090568092444,0.41061845131612573,75.31560720520785,7.0
12/02/2026,16,33852,39003,31051,2593,6606,31,22126,0,9,3965,1505,992,-1063,-430,-173,-632,-1453,998,-278,-513,2624,-1047,0.5354665934216851,0.13721338253977858,0.3946460516227958,78.92567842688302,7.5
12/02/2026,17,35217,39282,32224,2586,6606,266,22126,0,8,3620,1503,992,-978,-450,-41,178,-1453,998,-21,-514,2852,214,0.582331937100872,0.1510073204670579,0.47521083567595196,80.42129665136251,8.0
12/02/2026,18,35597,39671,32537,2579,6606,652,22126,0,7,3042,1503,992,-971,-450,-70,232,-1453,998,-9,-514,3231,258,0.595378699443796,0.17393671728477222,0.47802197802197804,79.69340755833672,8.5
12/02/2026,19,36316,40182,33142,2537,6606,1270,22126,0,7,2769,1502,992,-521,-450,-59,738,-1453,998,-262,-514,3807,971,0.6200645471400124,0.20878456046947788,0.5235752619473549,78.21661347871195,9.0
12/02/2026,20,35950,39872,32760,2495,6606,1459,22126,0,7,2734,1502,992,-499,-450,-106,761,-1453,998,-293,-514,3954,938,0.60749845498867,0.21767802044890797,0.5214669051878354,76.45785775340899,9.5
12/02/2026,21,35448,39624,32271,2462,6606,1724,22126,0,7,2549,1502,992,-335,-404,-11,1007,-1453,998,-852,-514,4186,930,0.5902629952619652,0.2317139572871922,0.5209557883976489,73.95343008186798,10.0
12/02/2026,22,35420,39586,32247,2429,6606,1968,22126,0,7,2347,1502,991,-321,-384,0,997,-1453,997,-887,-514,4397,928,0.5893016548788025,0.2444793998427007,0.5208280092001022,62.95526726995998,10.5
12/02/2026,23,35387,38998,32186,2453,6606,2279,22126,0,7,2274,1503,992,-3,-315,0,175,-1453,998,-787,-446,4732,664,0.5881686465700748,0.2647468086393611,0.5039611551239458,61.781219616172095,11.0
12/02/2026,24,34886,38309,31763,2477,6606,2398,22126,0,7,2381,1503,991,0,-270,0,124,-1453,998,-783,-310,4875,800,0.5709675204284831,0.2733982697077863,0.5126501405571173,59.69659745323201,11.5
12/02/2026,25,35223,38730,32027,2412,6606,2411,22126,0,7,2149,1503,991,239,-249,0,177,-1453,998,-936,-262,4823,1008,0.5825379386115498,0.2702522838647226,0.5259391771019678,60.52650529612022,12.0
12/02/2026,26,35275,38734,32136,2347,6606,2308,22126,0,7,2079,1503,992,259,-220,0,182,-1453,998,-945,-234,4655,1082,0.5843232850374236,0.26008832960251677,0.5306670074111934,61.26463974475013,12.5
12/02/2026,27,35787,39053,32578,2317,6606,2178,22126,0,7,2282,1503,992,217,-114,0,606,-1453,998,-865,-227,4495,1657,0.6019020806152579,0.2504083731623208,0.5674035267058523,62.62863107836431,13.0
12/02/2026,28,35710,38841,32466,2286,6606,2058,22126,0,7,2165,1503,991,215,-6,0,625,-1453,998,-858,-207,4344,1808,0.5992583945615602,0.24127291427188577,0.5770508561206236,62.88034747778708,13.5
12/02/2026,29,35676,38723,32456,2166,6606,1903,22126,0,9,2507,1502,991,148,0,0,934,-1453,998,-831,-154,4069,2135,0.5980910526677196,0.22463548914029888,0.5979427549194991,63.59386580988484,14.0
12/02/2026,30,35755,38725,32526,2045,6606,1660,22126,0,10,2732,1503,991,147,0,0,946,-1453,998,-829,-78,3705,2225,0.6008034058916432,0.20261358823885292,0.6036928188090979,65.39318006525991,14.5
12/02/2026,31,36258,39248,32988,1946,6606,1182,22126,0,15,2557,1503,991,494,0,0,995,-1453,998,-815,-107,3128,2606,0.6180731992034608,0.16770524532639602,0.6280347559417326,69.30095312227675,15.0
12/02/2026,32,37325,40313,33998,1846,6606,810,22126,0,17,2626,1502,991,508,0,0,997,-1453,998,-814,-104,2656,2625,0.6547071345189864,0.13914937382781778,0.6292486583184258,75.37681927608995,15.5
12/02/2026,33,37856,40828,34470,1777,6606,468,22126,0,16,2284,1502,991,403,-6,0,997,-1453,998,-780,-117,2245,2535,0.6729382682139669,0.11428398572206425,0.6234985944288269,89.74471570911277,16.0
12/02/2026,34,38823,41781,35365,1707,6606,143,22126,0,13,2622,1502,991,398,0,0,997,-1427,998,-776,-142,1850,2541,0.7061388450181968,0.09038659326033033,0.6238819320214669,95.8053674951816,16.5
12/02/2026,35,40093,42748,36448,1636,6606,1,22126,0,14,2356,1502,991,468,-41,0,997,-1104,998,-704,-192,1637,2915,0.7497424981116528,0.07750015124931937,0.6477766419626885,101.82374892263141,17.0
12/02/2026,36,40964,43597,37226,1564,6606,0,22126,0,10,2225,1502,991,472,-110,0,997,-1032,997,-676,-205,1564,2936,0.7796470507450388,0.07308367112347994,0.6491183235369282,105.96491399069292,17.5
12/02/2026,37,41425,43036,37693,1554,6606,0,22126,0,14,2083,1502,991,789,-202,0,997,-644,999,128,-151,1554,4409,0.7954748334821122,0.07247867384596769,0.7432277025300281,106.1434858842217,18.0
12/02/2026,38,40824,42321,37110,1544,6606,0,22126,0,12,2061,1502,991,797,-85,0,997,-603,998,184,-197,1544,4584,0.7748403488292247,0.07187367656845545,0.754408382315359,103.39896454837093,18.5
12/02/2026,39,40492,42190,36870,1536,6606,0,22126,0,8,2034,1502,991,991,-94,0,997,-687,998,220,-309,1536,4609,0.7634415985717229,0.07138967874644564,0.756005622284692,102.01201271881283,19.0
12/02/2026,40,39387,40998,35834,1527,6606,0,22126,0,9,2267,1501,991,999,-76,0,997,-728,997,218,-198,1527,4701,0.7255029870219049,0.07084518119668462,0.7618834653718375,97.37170530121242,19.5
12/02/2026,41,37906,39772,34503,1490,6606,0,22126,0,13,2407,1502,991,750,-80,0,997,-1116,998,16,-57,1490,4001,0.6746549474696147,0.06860669126988929,0.7171607462305136,92.62245156664132,20.0
12/02/2026,42,36962,38758,33673,1453,6606,0,22126,0,12,2026,1502,991,740,25,0,997,-1184,998,10,64,1453,4143,0.6422440431229829,0.06636820134309396,0.726233069256325,79.07203340824175,20.5
12/02/2026,43,35637,37705,32479,1461,6606,0,22126,0,12,2225,1502,991,815,-33,0,997,-1423,998,363,48,1461,4258,0.5967520428483142,0.06685219916510375,0.7335803731152568,74.04053893680377,21.0
12/02/2026,44,33691,35755,30741,1468,6606,0,22126,0,12,2432,1502,991,814,0,0,997,-1452,998,379,65,1468,4294,0.5299388862184989,0.06727569725936233,0.7358803986710963,67.30511014260743,21.5
12/02/2026,45,31920,34058,29146,1454,6606,0,22126,0,12,2256,1502,991,708,-36,0,997,-1453,998,88,-37,1454,3758,0.4691341069834512,0.06642870107084518,0.701635573728597,62.47009040971495,22.0
12/02/2026,46,30116,32167,27482,1439,6606,0,22126,0,12,2316,1502,991,703,0,0,997,-1439,998,62,41,1439,3855,0.4071963194396759,0.06552120515457681,0.7078328648096089,57.17007235006167,22.5
12/02/2026,47,28610,30554,26059,1446,6606,0,22126,0,12,2075,1502,992,377,0,0,997,-1262,998,-70,34,1446,3568,0.3554899402595619,0.06594470324883538,0.6894965499616662,53.481512170219965,23.0
12/02/2026,48,27865,29803,25350,1452,6606,0,22126,0,12,2162,1502,992,364,0,0,997,-1209,998,-79,-38,1452,3527,0.3299114193504086,0.06630770161534273,0.6868770764119602,51.63889939754175,23.5
13/02/2026,1,28097,29532,25592,1478,6606,0,22126,0,12,2166,1501,992,420,0,0,950,-819,998,-4,34,1478,4072,0.3378768110966147,0.06788069453687458,0.7216969077434193,51.418587630330414,0.0
13/02/2026,2,28731,30125,26220,1504,6606,0,22126,0,12,2190,1501,992,406,68,0,948,-772,998,-10,168,1504,4299,0.3596443040582298,0.06945368745840644,0.736199846664963,52.63080024303287,0.5
13/02/2026,3,28168,30046,25744,1421,6606,0,22126,0,12,2264,1503,992,-118,189,0,802,-786,998,-362,198,1421,3416,0.3403144956396347,0.06443221005505476,0.6797853309481217,52.65056903493361,1.0
13/02/2026,4,27368,29314,24977,1338,6606,0,22126,0,12,2357,1502,992,-130,200,0,797,-813,997,-391,128,1338,3282,0.3128476275492687,0.05941073265170307,0.6712241247124968,51.1609162098889,1.5
13/02/2026,5,26396,29211,24067,1334,6606,0,22126,0,12,2329,1502,992,-482,200,0,754,-1136,997,-585,30,1334,2272,0.279475382819474,0.059168733740698164,0.6066956299514439,50.182141879228276,2.0
13/02/2026,6,25821,28708,23529,1330,6606,0,22126,0,9,2483,1502,992,-497,200,0,752,-1180,996,-601,148,1330,2312,0.25973357137952346,0.05892673482969327,0.6092512139023767,48.85591966855162,2.5
13/02/2026,7,25475,28694,23193,1351,6606,0,22126,0,9,2655,1502,992,-676,200,0,846,-1233,997,-701,183,1351,2110,0.24785415093044016,0.060197229112469,0.5963455149501661,48.29424608321198,3.0
13/02/2026,8,25277,28538,22943,1371,6606,0,22126,0,9,2616,1503,992,-683,200,0,850,-1253,998,-716,195,1371,2086,0.24105610107807457,0.061407223667493495,0.5948121645796064,47.84020719079897,3.5
13/02/2026,9,25072,29063,22728,1437,6606,0,22126,0,9,2435,1502,992,-961,200,0,808,-1431,997,-990,200,1437,1317,0.23401771612991829,0.06540020569907436,0.5456810631229236,48.19099310119977,4.0
13/02/2026,10,25063,29108,22688,1502,6606,0,22126,0,9,2316,1502,992,-972,200,0,739,-1453,997,-1011,200,1502,1194,0.23370871386390166,0.06933268800290399,0.5378226424738053,48.133083737664165,4.5
13/02/2026,11,25196,29945,22847,1515,6606,0,22126,0,9,2535,1505,991,-1047,200,0,-556,-1453,998,-1084,200,1515,-246,0.23827508068392503,0.07011918446366991,0.44582162024022487,50.207579614660645,5.0
13/02/2026,12,26160,31039,23773,1527,6606,0,22126,0,9,2638,1505,992,-1050,200,0,-678,-1453,998,-1089,200,1527,-375,0.271372656732816,0.07084518119668462,0.43757986199846666,52.390629700136394,5.5
13/02/2026,13,28531,33779,25969,1562,6606,0,22126,0,9,2537,1505,991,-1088,200,0,-1009,-1453,998,-1089,200,1562,-745,0.3527775870356383,0.0729626716679775,0.4139407104523384,58.341192334072105,6.0
13/02/2026,14,31242,36505,28537,1596,6606,0,22126,0,9,2324,1505,983,-1090,200,0,-1022,-1453,995,-1089,200,1596,-771,0.44585593627686604,0.07501966241151915,0.41227958088423206,65.58922848190451,6.5
13/02/2026,15,34011,39275,31002,1670,6606,0,22126,0,9,2377,1267,672,-1089,151,39,-1022,-1453,880,-1091,185,1670,-1461,0.5409256334546453,0.0794966422651098,0.36819575773064145,84.66321375023124,7.0
13/02/2026,16,35647,40901,32513,1744,6606,16,22126,0,10,1779,1226,635,-1091,21,0,-1021,-1439,865,-1093,90,1760,-1807,0.5970953786994438,0.08494161776272006,0.34608995655507285,90.15185597449255,7.5
13/02/2026,17,36864,41633,33600,1771,6606,221,22126,0,7,2267,926,85,-1090,0,0,-717,-1262,582,-1093,169,1992,-2400,0.638879351781913,0.0989775546010043,0.30820342448249427,93.911415979547,8.0
13/02/2026,18,37424,42145,33992,1798,6606,569,22126,0,7,2515,882,69,-1085,0,0,-697,-1239,576,-1093,91,2367,-2496,0.6581061594451693,0.12166495250771371,0.30207002300025554,93.89904745260111,8.5
13/02/2026,19,38186,41686,34645,1799,6606,996,22126,0,7,1804,1163,824,-467,0,0,-94,-1239,954,-1093,92,2795,140,0.6842683513012429,0.14755883598523806,0.47048300536672627,90.81773509500249,9.0
13/02/2026,20,38054,41475,34596,1800,6606,1615,22126,0,10,1351,1204,878,-420,0,0,-61,-1239,979,-1091,11,3415,261,0.6797363180663325,0.18506866719099763,0.478213646818298,86.75488485990876,9.5
13/02/2026,21,37791,40955,34351,1814,6606,2351,22126,0,15,1159,1465,939,-267,0,0,360,-1240,997,-1011,-31,4165,1212,0.6707065851816246,0.23044346300441648,0.538972655251725,80.76540341705139,10.0
13/02/2026,22,37380,40477,34022,1828,6606,2527,22126,0,15,876,1503,942,-260,0,0,378,-1221,998,-1001,17,4355,1356,0.6565954817001991,0.24193841127714924,0.5481727574750831,68.3586409433014,10.5
13/02/2026,23,37420,40323,34181,1884,6606,2580,22126,0,15,1173,1407,906,-322,-55,-39,368,-991,998,-814,-67,4464,1391,0.6579688251047174,0.2485328816020328,0.5504088934321493,67.91285619740074,11.0
13/02/2026,24,36903,39810,33733,1940,6606,2876,22126,0,13,1361,1393,905,-324,-11,-1,367,-980,998,-808,-170,4816,1369,0.6402183616013184,0.26982878577046404,0.5490033222591362,64.7651107188057,11.5
13/02/2026,25,37124,40564,33977,2060,6606,3028,22126,0,13,1478,1484,986,-359,0,0,552,-1211,998,-1048,-209,5088,1193,0.647806083911282,0.28628471171879727,0.5377587528750319,64.41038910050295,12.0
13/02/2026,26,36753,40254,33673,2179,6606,2859,22126,0,13,1577,1497,986,-360,0,0,542,-1253,996,-1065,-210,5038,1133,0.6350683238343748,0.283259725331236,0.5339253769486327,63.65259105330982,12.5
13/02/2026,27,36304,40507,33311,2171,6606,2426,22126,0,13,1606,1386,789,-566,0,0,-240,-1430,926,-1090,-264,4597,-489,0.6196525441186569,0.25657934539294575,0.4302964477383082,66.39212130616693,13.0
